20130604,1533000,1542000,1521000,1540000,169932,260102
20130603,1536000,1559000,1528000,1532000,206189,318806
20130531,1546000,1559000,1537000,1538000,360501,557862
20130530,1518000,1549000,1512000,1544000,455560,700577
20130529,1484000,1523000,1483000,1512000,295211,444906
20130528,1481000,1496000,1481000,1484000,231761,344689
20130527,1490000,1499000,1487000,1489000,122928,183644
20130524,1487000,1494000,1472000,1486000,203812,302000
20130523,1492000,1502000,1484000,1484000,239883,357819
20130522,1504000,1510000,1491000,1509000,198462,298214
20130521,1510000,1510000,1485000,1492000,232008,346173
20130520,1502000,1512000,1496000,1497000,245777,369214
20130516,1501000,1514000,1500000,1508000,293151,442066
20130515,1485000,1500000,1484000,1500000,211896,316041
20130514,1487000,1500000,1483000,1500000,180053,268884
20130513,1471000,1480000,1462000,1477000,175002,257490
20130510,1514000,1514000,1476000,1476000,235897,350385
20130509,1490000,1520000,1489000,1515000,216123,325058
20130508,1493000,1498000,1479000,1488000,298439,443089
20130507,1508000,1508000,1491000,1493000,228690,342550
20130506,1540000,1540000,1512000,1514000,173086,263911
20130503,1535000,1537000,1521000,1535000,131181,200861
20130502,1526000,1532000,1517000,1528000,200979,306658
20130430,1490000,1530000,1488000,1520000,374100,567496
20130429,1491000,1492000,1475000,1481000,170003,251867
20130426,1495000,1497000,1472000,1486000,233032,345864
20130425,1470000,1494000,1470000,1494000,209278,310011
20130424,1485000,1494000,1474000,1486000,201731,299246
20130423,1500000,1503000,1474000,1483000,177297,262984
20130422,1490000,1503000,1465000,1503000,186717,277619
20130419,1465000,1492000,1455000,1475000,314080,463491
20130418,1520000,1522000,1481000,1483000,267168,401087
20130417,1566000,1566000,1514000,1518000,209822,321606
20130416,1505000,1532000,1501000,1528000,371037,564368
20130415,1503000,1535000,1503000,1523000,215346,327131
20130412,1540000,1550000,1513000,1517000,214881,329126
20130411,1521000,1540000,1518000,1540000,225830,345359
20130410,1540000,1540000,1513000,1521000,235594,359030
20130409,1527000,1530000,1510000,1528000,184880,281709
20130408,1505000,1531000,1497000,1520000,259190,394414
20130405,1505000,1516000,1493000,1505000,299547,450338
20130404,1517000,1519000,1499000,1506000,214009,322644
20130403,1526000,1528000,1509000,1521000,217654,330474
20130402,1510000,1532000,1510000,1525000,171497,261298
20130401,1535000,1535000,1512000,1512000,105910,160877
20130329,1524000,1532000,1517000,1527000,190674,291212
20130328,1503000,1510000,1497000,1510000,159792,240285
20130327,1515000,1516000,1487000,1504000,257628,387410
20130326,1495000,1522000,1491000,1509000,336600,507453
20130325,1480000,1495000,1470000,1495000,205441,305432
20130322,1458000,1468000,1452000,1455000,213742,311798
20130321,1461000,1474000,1456000,1457000,235371,344077
20130320,1460000,1485000,1456000,1460000,270315,397150
20130319,1450000,1492000,1448000,1475000,279542,412005
20130318,1460000,1460000,1434000,1445000,528791,764808
20130315,1529000,1529000,1480000,1480000,732367,1089041
20130314,1528000,1534000,1499000,1520000,251156,380649
20130313,1506000,1529000,1501000,1527000,226071,342899
20130312,1504000,1512000,1490000,1494000,174931,261963
20130311,1493000,1512000,1485000,1508000,274965,412832
20130308,1515000,1517000,1489000,1499000,378820,565736
20130307,1548000,1550000,1512000,1520000,269654,411346
20130306,1572000,1575000,1547000,1560000,202973,316911
20130305,1556000,1564000,1548000,1550000,185892,289451
20130304,1563000,1563000,1530000,1539000,265537,411335
20130228,1530000,1554000,1530000,1544000,255684,395763
20130227,1559000,1559000,1519000,1527000,178764,274826
20130226,1515000,1538000,1508000,1527000,184895,282541
20130225,1549000,1549000,1530000,1530000,177951,273966
20130222,1530000,1548000,1520000,1530000,277053,424302
20130221,1540000,1558000,1535000,1550000,262473,406010
20130220,1502000,1545000,1497000,1545000,360787,551434
20130219,1480000,1499000,1479000,1492000,122645,182495
20130218,1490000,1501000,1481000,1490000,142199,211798
20130215,1490000,1498000,1477000,1498000,151999,226956
20130214,1490000,1494000,1477000,1490000,150682,223988
20130213,1474000,1489000,1456000,1487000,184181,272155
20130212,1484000,1484000,1459000,1468000,168395,247901
20130208,1418000,1470000,1415000,1462000,268477,389597
20130207,1439000,1439000,1420000,1420000,194422,277152
20130206,1440000,1443000,1427000,1427000,137943,197881
20130205,1415000,1443000,1414000,1435000,227762,325658
20130204,1450000,1453000,1417000,1437000,257238,368744
20130201,1460000,1460000,1422000,1441000,231524,333162
20130131,1430000,1448000,1422000,1448000,321056,462219
20130130,1426000,1440000,1412000,1440000,323848,462989
20130129,1390000,1418000,1380000,1409000,432719,606650
20130128,1396000,1401000,1371000,1372000,618708,853834
20130125,1460000,1461000,1405000,1417000,436418,621242
20130124,1468000,1469000,1441000,1453000,320146,465112
20130123,1500000,1502000,1473000,1473000,186749,277536
20130122,1445000,1487000,1445000,1480000,239166,352235
20130121,1464000,1475000,1448000,1454000,290784,423519
20130118,1480000,1487000,1455000,1480000,250601,368980
20130117,1502000,1502000,1450000,1469000,404999,593971
20130116,1514000,1526000,1483000,1492000,325058,487359
20130115,1560000,1560000,1512000,1512000,214769,327596
20130114,1539000,1552000,1528000,1552000,160602,247582
20130111,1548000,1548000,1507000,1533000,238982,366330
20130110,1515000,1534000,1500000,1530000,293482,446455
20130109,1500000,1513000,1491000,1500000,253720,380272
20130108,1513000,1517000,1498000,1500000,276757,416203
20130107,1515000,1528000,1500000,1520000,252436,381988
20130104,1540000,1542000,1510000,1525000,260120,395254
20130103,1582000,1584000,1543000,1543000,284927,443088
20130102,1533000,1576000,1527000,1576000,229274,355970
20121228,1488000,1530000,1487000,1522000,212266,321895
20121227,1470000,1500000,1470000,1496000,182909,271655
20121226,1480000,1503000,1470000,1470000,281820,419442
20121224,1448000,1476000,1442000,1474000,290702,425307
20121221,1493000,1496000,1440000,1442000,553510,806584
20121220,1515000,1529000,1495000,1503000,402740,605602
20121218,1500000,1516000,1495000,1515000,271247,408052
20121217,1501000,1524000,1497000,1503000,310372,467459
20121214,1516000,1536000,1508000,1515000,279121,424319
20121213,1500000,1533000,1493000,1533000,614229,935799
20121212,1473000,1496000,1473000,1490000,304949,453017
20121211,1498000,1498000,1469000,1476000,253294,374673
20121210,1506000,1506000,1485000,1491000,261259,390796
20121207,1450000,1498000,1450000,1480000,317756,470102
20121206,1468000,1471000,1434000,1454000,285144,413834
20121205,1430000,1455000,1427000,1455000,248894,359475
20121204,1432000,1434000,1420000,1430000,190213,271625
20121203,1420000,1436000,1408000,1430000,204572,291530
20121130,1423000,1425000,1399000,1406000,328810,463675
20121129,1402000,1422000,1402000,1414000,262256,369664
20121128,1400000,1438000,1396000,1413000,281426,398596
20121127,1405000,1428000,1404000,1416000,236884,335854
20121126,1442000,1443000,1399000,1404000,275155,389430
20121123,1422000,1442000,1417000,1437000,246769,352998
20121122,1394000,1419000,1391000,1417000,299318,421723
20121121,1376000,1397000,1372000,1384000,355901,491917
20121120,1353000,1365000,1346000,1364000,268586,364680
20121119,1315000,1342000,1313000,1332000,202837,270085
20121116,1322000,1326000,1301000,1307000,243724,319935
20121115,1335000,1338000,1326000,1331000,199259,265218
20121114,1357000,1357000,1346000,1355000,208828,282336
20121113,1347000,1349000,1326000,1349000,146594,195994
20121112,1331000,1347000,1331000,1345000,139213,186682
20121109,1335000,1351000,1326000,1341000,291124,389829
20121108,1348000,1357000,1341000,1350000,306862,414267
20121107,1343000,1362000,1335000,1362000,193847,261559
20121106,1349000,1349000,1332000,1349000,179690,241309
20121105,1328000,1349000,1320000,1341000,261413,350766
20121102,1319000,1333000,1313000,1327000,370592,491034
20121101,1295000,1302000,1290000,1297000,209205,271170
20121031,1306000,1312000,1299000,1310000,212428,277551
20121030,1299000,1304000,1292000,1298000,133300,173068
20121029,1298000,1299000,1279000,1299000,229431,295667
20121026,1306000,1312000,1287000,1287000,276353,358070
20121025,1296000,1322000,1291000,1322000,237942,310998
20121024,1297000,1309000,1289000,1300000,269753,350387
20121023,1319000,1322000,1302000,1313000,185296,243696
20121022,1277000,1317000,1276000,1315000,234884,305214
20121019,1323000,1325000,1299000,1302000,279959,366663
20121018,1336000,1341000,1328000,1337000,210796,281405
20121017,1342000,1346000,1316000,1336000,180461,240888
20121016,1326000,1331000,1315000,1330000,213589,282996
20121015,1296000,1312000,1287000,1300000,206958,269560
20121012,1305000,1312000,1288000,1296000,300039,388459
20121011,1310000,1320000,1287000,1304000,476265,621064
20121010,1353000,1360000,1325000,1325000,260023,348688
20121009,1363000,1381000,1363000,1372000,176068,242169
20121008,1375000,1379000,1360000,1373000,240919,330193
20121005,1387000,1390000,1352000,1370000,357080,488418
20121004,1351000,1373000,1339000,1367000,383480,520781
20121002,1354000,1371000,1352000,1369000,267729,365461
20120928,1359000,1360000,1339000,1346000,358509,484026
20120927,1327000,1342000,1323000,1338000,291061,389039
20120926,1313000,1325000,1306000,1325000,241197,317887
20120925,1310000,1334000,1310000,1327000,227443,301531
20120924,1300000,1328000,1292000,1327000,264015,346851
20120921,1300000,1307000,1295000,1302000,298374,388582
20120920,1293000,1305000,1284000,1287000,284488,367408
20120919,1306000,1323000,1298000,1314000,242946,318439
20120918,1314000,1336000,1308000,1315000,224940,297051
20120917,1336000,1336000,1312000,1315000,298200,393943
20120914,1330000,1339000,1327000,1336000,498718,665032
20120913,1299000,1305000,1281000,1301000,390332,506351
20120912,1268000,1295000,1259000,1294000,370250,474287
20120911,1240000,1265000,1232000,1256000,198608,248519
20120910,1260000,1264000,1250000,1250000,318481,400946
20120907,1230000,1251000,1220000,1250000,510922,633743
20120906,1200000,1203000,1193000,1196000,247977,297372
20120905,1205000,1212000,1189000,1189000,349101,418417
20120904,1219000,1228000,1210000,1218000,198954,242482
20120903,1220000,1235000,1201000,1218000,278537,338900
20120831,1211000,1234000,1207000,1233000,407358,497570
20120830,1228000,1229000,1202000,1215000,324636,394081
20120829,1209000,1235000,1207000,1230000,469517,572725
20120828,1186000,1209000,1180000,1195000,558503,668109
20120827,1189000,1203000,1173000,1180000,1277983,1515715
20120824,1270000,1287000,1264000,1275000,282921,360448
20120823,1261000,1287000,1249000,1287000,277600,352602
20120822,1269000,1281000,1257000,1264000,321554,406976
20120821,1292000,1302000,1282000,1282000,307047,397214
20120820,1270000,1283000,1255000,1283000,399820,508868
20120817,1344000,1345000,1286000,1295000,554025,721447
20120816,1354000,1355000,1338000,1345000,296891,399563
20120814,1326000,1350000,1326000,1345000,289928,387760
20120813,1342000,1347000,1323000,1325000,197976,263034
20120810,1335000,1348000,1330000,1348000,294895,395441
20120809,1321000,1348000,1318000,1340000,612875,818462
20120808,1306000,1328000,1301000,1320000,389471,513970
20120807,1303000,1304000,1284000,1294000,205823,266433
20120806,1285000,1305000,1282000,1298000,246024,318484
20120803,1240000,1267000,1238000,1243000,312338,391305
20120802,1300000,1304000,1261000,1263000,320335,409158
20120801,1292000,1315000,1283000,1300000,381803,494957
20120731,1280000,1334000,1275000,1309000,676303,884555
20120730,1260000,1278000,1251000,1275000,382995,485596
20120727,1195000,1233000,1191000,1233000,534352,649534
20120726,1169000,1174000,1160000,1172000,273339,319282
20120725,1153000,1172000,1139000,1158000,273353,315285
20120724,1165000,1175000,1159000,1170000,292532,341759
20120723,1165000,1170000,1155000,1162000,258087,299545
20120720,1202000,1203000,1191000,1191000,240244,287638
20120719,1180000,1202000,1172000,1195000,497504,593343
20120718,1179000,1185000,1138000,1154000,292655,341206
20120717,1148000,1178000,1136000,1168000,317913,369924
20120716,1145000,1155000,1133000,1152000,305730,349937
20120713,1096000,1144000,1091000,1139000,542252,608257
20120712,1121000,1126000,1091000,1091000,500103,552686
20120711,1129000,1133000,1108000,1118000,361358,403435
20120710,1135000,1142000,1121000,1127000,355742,400918
20120709,1135000,1138000,1126000,1126000,426705,482220
20120706,1194000,1194000,1153000,1161000,423970,494869
20120705,1187000,1194000,1177000,1185000,181784,215381
20120704,1182000,1197000,1178000,1191000,383678,454753
20120703,1182000,1193000,1170000,1175000,316380,372774
20120702,1208000,1209000,1171000,1174000,383135,453284
20120629,1167000,1201000,1153000,1201000,373478,441048
20120628,1167000,1180000,1153000,1168000,208420,243377
20120627,1140000,1177000,1130000,1167000,471673,545720
20120626,1133000,1149000,1129000,1139000,506211,577622
20120625,1171000,1178000,1128000,1132000,828723,943558
20120622,1189000,1202000,1180000,1182000,626943,745154
20120621,1234000,1242000,1226000,1227000,255553,314783
20120620,1249000,1265000,1245000,1252000,265743,332796
20120619,1245000,1247000,1222000,1244000,297169,367870
20120618,1240000,1257000,1234000,1243000,352506,439672
20120615,1250000,1260000,1214000,1217000,609612,747419
20120614,1269000,1271000,1256000,1261000,441585,556961
20120613,1266000,1274000,1256000,1271000,191611,242555
20120612,1246000,1260000,1245000,1255000,176329,221034
20120611,1272000,1275000,1266000,1268000,198491,251964
20120608,1275000,1275000,1245000,1247000,199521,250696
20120607,1239000,1265000,1233000,1265000,419412,523061
20120605,1201000,1209000,1193000,1203000,257449,309336
20120604,1198000,1205000,1192000,1196000,361840,433875
20120601,1213000,1237000,1199000,1233000,272252,333260
20120531,1213000,1213000,1192000,1211000,442818,532856
20120530,1238000,1240000,1215000,1226000,254380,311263
20120529,1212000,1238000,1206000,1238000,216876,265759
20120525,1233000,1246000,1223000,1225000,203783,250900
20120524,1213000,1225000,1198000,1225000,305365,369817
20120523,1240000,1240000,1195000,1221000,323898,392874
20120522,1255000,1255000,1227000,1240000,476938,591213
20120521,1194000,1216000,1190000,1209000,475248,572558
20120518,1204000,1205000,1165000,1166000,602891,711703
20120517,1230000,1243000,1201000,1223000,663431,807496
20120516,1298000,1300000,1228000,1230000,772389,967696
20120515,1304000,1320000,1300000,1311000,312381,408620
20120514,1305000,1327000,1304000,1314000,302375,397673
20120511,1315000,1323000,1303000,1303000,273746,358239
20120510,1329000,1336000,1322000,1327000,263434,350199
20120509,1335000,1348000,1324000,1331000,253520,338453
20120508,1348000,1352000,1339000,1341000,241223,323839
20120507,1342000,1353000,1325000,1342000,378463,505302
20120504,1375000,1398000,1349000,1360000,410013,560377
20120503,1402000,1410000,1398000,1401000,206721,289812
20120502,1410000,1418000,1399000,1410000,368585,519176
20120430,1395000,1409000,1377000,1390000,315924,440609
20120427,1355000,1383000,1351000,1374000,318334,436276
20120426,1320000,1340000,1317000,1340000,330125,439864
20120425,1304000,1315000,1293000,1305000,276830,361423
20120424,1265000,1286000,1262000,1283000,265092,337589
20120423,1269000,1280000,1262000,1279000,168229,214054
20120420,1294000,1297000,1278000,1282000,198642,254732
20120419,1292000,1307000,1289000,1307000,263389,342393
20120418,1277000,1302000,1269000,1293000,345320,444970
